country,level1_id,level2_id,name,label
IDN,14,5,1634,Tombaone
IDN,14,5,130,Tombaone Utama
IDN,109,171,4727,Tombolikat
IDN,109,171,4728,Tombolikat Selatan
IDN,14,5,131,Tomburano
IDN,14,9,193,Tondasi
IDN,14,5,1635,Tongalere
IDN,14,16,86,Tongali
IDN,14,10,2568,Tongano Barat
IDN,14,10,2569,Tongano Timur
IDN,14,7,166,Tongauna
IDN,109,174,4765,Tope
BRA,10,205,4165,Torres
BRA,10,345,4286,Tracuateua
HND,17,87,467,Travesía
BRA,10,343,4130,Trevinho
BRA,10,447,5789,Trevo
IDN,14,4,4618,Tri Wacu-Wacu
PHL,189,427,5640,Triangulo
PHL,172,374,4492,Trinidad
BRA,10,347,4219,Trombetinha
MOZ,23,19,956,Tsondzo
IDN,14,15,66,Tuangila
PHL,178,418,5240,Tuba-On
PHL,143,300,2708,Tubod
PHL,142,298,3426,Tubod
PHL,141,287,5305,Tuboran
PHL,190,432,5470,Tubtub
PHL,140,292,1719,Tuburan
PHL,147,317,2191,Tuburan
BRA,10,134,4108,Tucumanduba
BRA,10,136,3923,Tucumateua
BRA,10,137,4072,Tucundeua
IDN,179,390,5016,Tuhaha
IDN,109,175,4795,Tulap
HND,17,112,2774,Tulian Campo
IDN,109,174,4779,Tulusan
IDN,14,15,2799,Tumada
IDN,109,177,4805,Tumbak
IDN,109,177,4806,Tumbak Madani
IDN,14,6,138,Tumbu-Tumbu Jaya
IDN,109,175,5752,Tumpaan
PHL,187,425,5621,Tungao
IDN,109,172,4741,Tuntung
IDN,109,172,4743,Tuntung Timur
PHL,143,300,1948,Tupas
PHL,147,311,2109,Tupilac
IDN,185,403,5069,Tutuhu
IDN,109,171,5740,Tutuyan
IDN,109,171,4729,Tutuyan Dua
IDN,109,171,4730,Tutuyan Tiga
PHL,140,292,1720,Uba
IDN,179,390,5013,Ullath
IDN,14,7,167,Ulu Sawa
BRA,10,136,3915,Umarizal
IDN,14,9,4689,Umba
BRA,10,134,4109,Umirizal
PHL,142,322,2130,Unidos
PHL,145,293,1860,Union
PHL,141,286,2295,Union
PHL,142,322,2320,Union
PHL,147,288,1812,Upper Pangi
PHL,142,284,2340,Upper Poblacion
PHL,187,425,5622,Urduja Poblacion
BRA,10,139,4006,Urubuquara
IDN,185,403,5065,Usbar Pantai
HND,18,110,2793,Utila Town
IDN,14,16,4829,Uwemassi
PHL,186,407,5115,Valencia
BRA,10,136,3924,Valentim
BRA,10,136,3914,Valério
PHL,173,381,5693,Veloso
PHL,173,381,5694,Veloso
HND,17,112,2772,Veracruz
PHL,142,283,2152,Victoria
PHL,189,422,5666,Victory
PHL,177,386,4864,Victory
PHL,144,295,1894,Vigo
BRA,10,450,5805,Vila Bacabal
BRA,10,137,5282,Vila da Descoberta
BRA,10,450,5806,Vila da Telha
BRA,10,447,5786,Vila de Japerica
BRA,10,139,4023,Vila do Bonifácio
BRA,10,450,5807,Vila do Doca
BRA,10,449,5816,Vila do Macaco
BRA,10,139,4034,Vila do Meio
BRA,10,205,4177,Vila do Meio
BRA,10,139,4356,Vila do Treme
BRA,10,139,4044,Vila dos Lucas
BRA,10,139,4022,Vila dos Pescadores
BRA,10,346,4343,Vila Flor
BRA,10,450,5808,Vila Laranjal
BRA,10,145,3976,Vila Mururé (Km 10)
BRA,10,135,4082,Vila Nova
BRA,10,343,4112,Vila Nova
BRA,10,345,4309,Vila Nova
BRA,10,448,5803,Vila Nova
BRA,10,139,5275,Vila Nova - Cidade
BRA,10,139,3990,Vila Nova - Treme
BRA,10,145,4268,Vila Paraíso (Km 08)
BRA,10,450,5809,Vila Patrimônio (Curtisal)
BRA,10,139,4043,Vila Que Era
BRA,10,450,5810,Vila Rio dos Peixes
BRA,10,139,3987,Vila Sinhá
BRA,10,145,3978,Vila Sorriso
BRA,10,139,4019,Vila Verde
PHL,184,400,4942,Villa Belen
PHL,184,396,4971,Villa Esperanza
PHL,184,400,4944,Villa Francia
PHL,184,400,4940,Villa Gomez
PHL,184,396,4902,Villa Jesus Este
PHL,184,396,4899,Villa Jesus Weste
PHL,187,425,5623,Villa Kananga
PHL,184,400,4949,Villa Mercedez
PHL,184,396,4897,Villa Norte
PHL,184,396,4968,villa Victoria
PHL,145,440,5414,Villaflor
PHL,142,284,2080,Villahermosa
PHL,142,329,2300,Villahermosa
PHL,184,399,4925,Villamanzano Norte
PHL,184,399,4926,Villamanzano Sur
PHL,139,281,1799,Villareal
PHL,145,438,5391,Villavert-Jimenez
PHL,189,428,5364,Vinapor
BRA,10,345,4295,Vista Alegre
BRA,10,346,4327,Vista Alegre
HND,18,111,5828,Vista Hermosa
BRA,10,205,4203,Vitória
MOZ,23,19,1146,Vuca
HND,20,160,5273,Vuelta Grande/Fifi/Manguito
IDN,179,390,4840,Waai
IDN,14,15,75,Wabula
IDN,14,15,76,Wabula I
IDN,14,4,4619,Waculaea
PHL,186,408,5130,Wadas
IDN,14,10,20,Waha
IDN,15,105,1140,Waifoi
IDN,15,105,1125,Wailen
IDN,179,390,5040,Wailulu
IDN,14,16,87,Waindawula
IDN,14,10,21,Waitii
IDN,14,10,22,Waitii Barat
IDN,14,5,4645,Wakadawu
IDN,14,3,100,Wakambangura
IDN,14,3,101,Wakambangura II
IDN,14,16,403,Wakinamboro
IDN,14,15,4660,Wakoko
IDN,14,8,4391,Wakorumba
IDN,14,10,2817,Waloindi
IDN,14,15,4669,Walompo
IDN,14,8,4395,Wambona
IDN,14,3,4410,Wambuloli
IDN,15,105,1130,Wamega
IDN,14,6,612,Wandaeha
IDN,14,4,4962,Wandaka
IDN,14,9,1085,Wanseriwu
IDN,14,16,4833,Waonu
IDN,15,183,2905,Waren
IDN,15,105,1141,Warimak
IDN,185,403,5067,Waringin
IDN,15,105,1134,Warsambin
IDN,14,188,2910,Waruruma
IDN,14,15,4661,Wasaga
IDN,14,4,1086,Wasalabose
IDN,14,15,1110,Wasampela
PHL,146,327,1773,Washington
IDN,14,15,77,Wasuemba
IDN,14,3,102,Watolo
IDN,14,3,4407,Watorumbe
IDN,14,3,4408,Watorumbe Bata
IDN,14,16,94,Watuampara
IDN,14,5,1627,Watuondo
IDN,14,7,1102,Waturambaha
IDN,185,403,5078,Wawama
IDN,14,5,1636,Wawobeau
IDN,14,5,1604,Wawobili
IDN,14,5,1637,Wawoea
IDN,14,5,1605,Wawolaa
IDN,14,5,132,Waworope
IDN,14,6,147,Wawosunggu
IDN,14,10,2570,Wawotimu
IDN,109,178,4815,Wawunian
IDN,185,403,5060,Wayabula
IDN,15,105,4388,Wegalas
IDN,15,105,1123,Weibon
IDN,15,105,1114,Weilebet
IDN,15,105,1113,Weiman
PHL,142,321,2100,Western Poblacion
PHL,186,408,5135,White Beach (Pob.)
PHL,186,417,5229,Wilson
IDN,14,16,4677,Windu Makmur
IDN,109,178,4823,Wineru
IDN,14,10,35,Wisata Kolo
IDN,14,15,4666,Wolowa
IDN,14,15,4667,Wolowa Baru
IDN,14,6,142,Woru Woru
IDN,14,3,1491,Wulu
IDN,14,14,4629,Wumbulasa
PHL,145,334,2897,Yapo
IDN,185,403,5079,Yayasan
IDN,15,105,1115,Yenanas
IDN,15,105,1118,Yensawai Barat
IDN,15,105,1119,Yensawai Timur
IDN,15,105,2351,Yensner
IDN,15,184,2906,Yerenusi
PHL,145,325,2053,Zaldivar
PHL,142,298,1667,Zaragosa
PHL,145,337,2925,Zaragosa
MOZ,23,21,235,Zavora
BRA,10,343,4133,Zé Castor
